MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    6.000000e-05,   -3.949850e-04,    4.591082e-04,    6.630288e-04,   -6.360281e-04,   -6.470796e-05,    1.058003e-04,    1.035718e-04,   -7.523091e-05,    1.915611e+00,   -3.754982e-01,   -5.824819e-01,    1.834130e+00,   -1.102664e+00,   -1.284394e+00,   -3.685768e-01,    4.649271e-01,   -2.470500e-04,    4.301100e-04,    6.133600e-04,   -4.796300e-04,   -1.614800e-04,   -6.920600e-06,    7.203900e-05,   -3.545500e-05,    7.722600e-05,    7.722600e-05,    8.527100e-05,    8.527100e-05,    8.776200e-05,    8.776200e-05,    8.555300e-05,    8.555300e-05,
         2,    6.000000e-05,   -1.092124e-04,   -1.917948e-06,    2.419924e-04,   -2.841937e-04,   -1.536402e-04,    9.664956e-05,    2.886610e-04,   -3.356271e-04,   -6.172229e-01,    1.654486e-01,    3.330249e+00,    2.767055e-01,    9.482979e-01,   -5.424864e-01,   -1.391577e+00,    2.034930e+00,   -1.608400e-04,    1.192100e-05,    4.713100e-04,   -2.651400e-04,   -1.009300e-04,    6.649600e-05,    2.263100e-04,   -2.444500e-04,    8.364500e-05,    8.364500e-05,    6.885900e-05,    6.885900e-05,    5.558400e-05,    5.558400e-05,    4.480600e-05,    4.480600e-05,
         4,    6.000000e-05,   -7.794028e-05,    4.451783e-05,    1.472054e-04,   -2.411979e-04,   -5.103535e-04,    6.934620e-04,    7.463315e-04,   -7.376802e-04,    7.700233e-01,    1.232637e+00,    4.063951e-01,   -4.107734e-01,   -5.197160e-01,   -3.767090e-01,    2.242700e-01,   -3.113941e-01,    4.121100e-06,    1.758800e-04,    1.933800e-04,   -2.878700e-04,   -6.002800e-04,    6.282800e-04,    8.051800e-04,   -8.193900e-04,    1.065700e-04,    1.065700e-04,    1.136200e-04,    1.136200e-04,    1.730300e-04,    1.730300e-04,    2.624000e-04,    2.624000e-04,
         5,    6.000000e-05,   -2.349115e-04,    7.079286e-05,    4.541084e-04,   -8.905331e-04,    1.307945e-04,    2.194154e-04,   -4.080989e-04,    1.009912e-03,    9.470361e-01,    5.695891e-01,    2.213576e+00,    1.904460e-01,   -1.733851e+00,    8.897082e-02,   -2.213928e+00,    1.975937e-01,   -1.516500e-04,    1.208700e-04,    7.142700e-04,   -8.681500e-04,   -5.618400e-05,    2.290100e-04,   -7.284100e-04,    1.038500e-03,    8.791800e-05,    8.791800e-05,    1.175300e-04,    1.175300e-04,    1.078400e-04,    1.078400e-04,    1.446800e-04,    1.446800e-04,
         6,    6.000000e-05,   -1.014883e-04,   -3.193618e-06,    2.197893e-04,   -4.630514e-04,   -5.258438e-04,    8.182332e-04,    6.607977e-04,   -5.550045e-04,   -1.720455e-01,   -8.966958e-01,   -4.435137e-02,    4.082753e-01,   -4.830117e-01,   -6.959572e-01,   -6.509125e-01,    2.071137e-01,   -1.342200e-04,   -1.737900e-04,    2.076800e-04,   -3.515800e-04,   -6.396800e-04,    6.542100e-04,    4.601800e-04,   -4.911700e-04,    1.902500e-04,    1.902500e-04,    2.730300e-04,    2.730300e-04,    2.356800e-04,    2.356800e-04,    3.082100e-04,    3.082100e-04,
         7,    6.000000e-05,   -1.072130e-03,    5.283361e-04,    1.957948e-03,   -3.625457e-03,    5.899030e-04,   -1.485889e-04,   -1.147919e-03,    2.258777e-03,    1.839777e+00,    8.530220e-01,    1.317034e+00,    1.283110e-01,   -1.888351e+00,   -8.083685e-01,   -1.366003e+00,   -3.795361e-01,    1.493900e-04,    1.094700e-03,    2.792000e-03,   -3.544200e-03,    8.104900e-05,   -3.664200e-04,   -1.551300e-03,    2.146700e-03,    6.639500e-04,    6.639500e-04,    6.332800e-04,    6.332800e-04,    2.694700e-04,    2.694700e-04,    2.953000e-04,    2.953000e-04,
         8,    6.000000e-05,    1.851859e-05,   -5.749586e-05,   -3.768052e-06,   -5.115473e-05,   -7.274822e-05,    1.155187e-04,    8.870799e-05,   -7.071847e-05,    1.005792e+00,    2.545517e-01,    5.391820e-01,   -5.117963e-01,    4.050248e-01,    4.283950e-01,   -7.839702e-01,    1.451133e-02,    9.881100e-05,   -3.717500e-05,    3.052500e-05,   -8.370600e-05,   -2.331900e-05,    1.678000e-04,    1.553300e-05,   -6.936400e-05,    7.983000e-05,    7.983000e-05,    6.360200e-05,    6.360200e-05,    1.220400e-04,    1.220400e-04,    9.333900e-05,    9.333900e-05,
         9,    6.000000e-05,   -2.940396e-04,    1.127808e-04,    5.995055e-04,   -1.105789e-03,   -7.745107e-05,    3.245356e-04,   -4.797410e-05,    3.778264e-04,   -2.298732e-01,    3.864542e-01,   -9.776116e-01,   -2.861605e+00,   -1.253731e+00,   -1.331849e+00,   -1.099183e+00,   -2.601809e-01,   -3.815500e-04,    2.599000e-04,    2.840400e-04,   -2.029200e-03,   -5.147400e-04,   -1.400000e-04,   -3.965800e-04,    2.953100e-04,    3.806900e-04,    3.806900e-04,    3.226900e-04,    3.226900e-04,    3.487900e-04,    3.487900e-04,    3.171500e-04,    3.171500e-04,
        11,    6.000000e-05,   -1.019774e-04,    1.521802e-04,    2.098900e-04,   -3.127239e-04,   -9.086466e-05,    2.749683e-04,   -3.254281e-05,    7.506274e-05,   -2.228477e+00,    8.551441e-02,   -5.379499e-01,    2.027053e+00,   -1.110132e+00,    1.347612e-01,    8.334351e-02,   -1.985253e-01,   -1.444500e-04,    1.538100e-04,    1.928300e-04,   -2.484400e-04,   -1.137800e-04,    2.777500e-04,   -3.001900e-05,    6.905100e-05,    1.905900e-05,    1.905900e-05,    3.171300e-05,    3.171300e-05,    2.064200e-05,    2.064200e-05,    3.028200e-05,    3.028200e-05,
        12,    6.000000e-05,   -9.005180e-05,   -5.738286e-05,    4.666881e-04,   -7.352995e-04,   -1.535505e-04,    5.410644e-04,   -1.537383e-04,    3.019748e-04,    2.560593e-01,   -2.697137e-01,   -1.155055e+00,    1.521435e+00,   -2.203420e+00,   -8.398462e-01,   -5.149023e-01,   -2.806496e+00,   -7.050500e-05,   -7.797200e-05,    3.325400e-04,   -5.586000e-04,   -3.890300e-04,    4.513100e-04,   -2.203100e-04,   -6.087700e-05,    7.633700e-05,    7.633700e-05,    1.161400e-04,    1.161400e-04,    1.068700e-04,    1.068700e-04,    1.292900e-04,    1.292900e-04,
        15,    6.000000e-05,   -1.751077e-04,    1.743076e-04,    4.602474e-04,   -6.654969e-04,   -3.480441e-05,    6.088424e-05,    5.822269e-05,   -7.576410e-05,    4.152213e-03,   -5.660325e-01,   -2.910885e+00,    2.620167e+00,   -1.040344e+00,   -3.241900e+00,   -2.183782e+00,   -1.917536e-01,   -1.749900e-04,    1.582600e-04,    2.541800e-04,   -4.800100e-04,   -6.774900e-05,   -4.177700e-05,   -1.204500e-04,   -9.145300e-05,    2.835100e-05,    2.835100e-05,    7.079200e-05,    7.079200e-05,    3.166700e-05,    3.166700e-05,    8.181800e-05,    8.181800e-05,
        17,    6.000000e-05,   -9.584403e-05,   -6.891486e-06,    3.826033e-04,   -5.569129e-04,   -5.842382e-06,    6.700247e-05,   -6.619735e-05,    1.079894e-04,    2.165764e-01,    7.036134e-02,   -2.213863e+00,    2.351462e+00,   -1.722715e+00,   -3.507354e-01,    1.370350e+00,   -3.126264e+00,   -8.688600e-05,   -3.981200e-06,    2.601700e-04,   -4.268700e-04,   -3.014300e-05,    6.205500e-05,   -4.545300e-05,    6.066400e-05,    4.136200e-05,    4.136200e-05,    5.530300e-05,    5.530300e-05,    1.410600e-05,    1.410600e-05,    1.513800e-05,    1.513800e-05,
        18,    6.000000e-05,    5.900288e-05,   -1.147036e-04,   -7.260459e-05,    7.082058e-05,   -8.407056e-05,    1.321444e-04,    1.505880e-04,   -1.843806e-04,    1.089944e+00,    1.132479e+00,    5.078720e-01,   -1.422426e-01,    4.278256e-01,   -5.062804e-01,   -1.367966e+00,    2.251460e-01,    1.232300e-04,   -4.797000e-05,   -3.637300e-05,    6.067300e-05,   -5.849600e-05,    1.018800e-04,    4.249400e-05,   -1.665900e-04,    5.892700e-05,    5.892700e-05,    7.134000e-05,    7.134000e-05,    5.977800e-05,    5.977800e-05,    7.901800e-05,    7.901800e-05,
        19,    6.000000e-05,   -1.686597e-04,    1.549284e-04,    4.674224e-04,   -6.543471e-04,   -7.659410e-05,    8.876545e-05,    1.908229e-04,   -2.579303e-04,   -6.294031e-01,   -3.749356e-01,   -9.852178e-01,    1.724980e+00,    1.247430e-01,    8.958111e-01,   -1.013509e+00,    1.354459e+00,   -1.956000e-04,    1.388800e-04,    3.856700e-04,   -5.112100e-04,   -7.385300e-05,    1.084500e-04,    1.355400e-04,   -1.840500e-04,    4.280300e-05,    4.280300e-05,    8.297900e-05,    8.297900e-05,    2.197400e-05,    2.197400e-05,    5.454600e-05,    5.454600e-05,
        20,    6.000000e-05,   -7.007894e-05,    6.222294e-05,    1.614127e-04,   -2.036453e-04,   -1.234412e-04,    2.101833e-04,    1.669447e-04,   -1.619912e-04,    7.594305e-02,   -6.043334e-01,   -1.090872e-01,    6.701888e-01,   -4.869486e-01,   -4.262167e-01,   -1.243204e-01,    2.153320e-01,   -6.902500e-05,    5.383600e-05,    1.578000e-04,   -1.814500e-04,   -1.388000e-04,    1.967400e-04,    1.593000e-04,   -1.487500e-04,    1.387800e-05,    1.387800e-05,    3.311800e-05,    3.311800e-05,    3.154100e-05,    3.154100e-05,    6.149200e-05,    6.149200e-05,
        25,    6.000000e-05,   -1.796228e-04,    1.848236e-04,    3.702058e-04,   -4.616152e-04,   -8.323953e-05,    2.250170e-04,    1.552574e-05,    5.945202e-05,   -2.072608e+00,    8.903536e-01,   -1.952237e+00,    1.740381e-01,   -1.570706e+00,    1.721895e-01,   -1.664887e-01,   -1.405507e+00,   -3.314600e-04,    2.500500e-04,    2.045800e-04,   -4.468500e-04,   -1.710200e-04,    2.346400e-04,    1.625100e-06,   -5.789800e-05,    7.325900e-05,    7.325900e-05,    8.483900e-05,    8.483900e-05,    5.588600e-05,    5.588600e-05,    8.349300e-05,    8.349300e-05,
        26,    6.000000e-05,   -1.105816e-04,    1.172334e-04,    2.190863e-04,   -2.629477e-04,   -1.226493e-04,    1.495687e-04,    2.225124e-04,   -2.505970e-04,   -1.512170e+00,    8.681915e-01,    1.227117e+00,    1.091364e+00,   -8.335720e-01,    1.010095e+00,    1.084029e+00,    1.243743e+00,   -1.708400e-04,    1.518300e-04,    2.604500e-04,   -2.261600e-04,   -1.514100e-04,    1.844200e-04,    2.687300e-04,   -1.975700e-04,    3.984900e-05,    3.984900e-05,    3.370800e-05,    3.370800e-05,    3.450300e-05,    3.450300e-05,    4.263500e-05,    4.263500e-05,
        27,    6.000000e-05,   -1.886880e-05,   -3.378732e-06,    6.740669e-05,   -1.025695e-04,   -2.091442e-05,    1.128933e-04,   -4.540724e-05,    1.052606e-04,   -1.016800e+00,   -1.608238e-01,   -1.600780e+00,    4.307772e-01,   -7.759720e-02,   -7.385239e-01,    1.557056e+00,   -1.214242e+00,   -1.248600e-04,   -2.014300e-05,   -1.063900e-04,   -5.580000e-05,   -2.753400e-05,    4.989200e-05,    7.748500e-05,    9.425300e-06,    1.042400e-04,    1.042400e-04,    1.085700e-04,    1.085700e-04,    8.530700e-05,    8.530700e-05,    7.892600e-05,    7.892600e-05,
        34,    6.000000e-05,   -2.246105e-05,    2.146702e-05,    4.806227e-05,   -6.575823e-05,   -1.630852e-06,    3.985498e-05,   -3.625401e-05,    7.312953e-05,   -1.140668e+00,   -1.112427e+00,    4.068430e-01,    6.203872e-01,    1.073844e+00,   -8.457316e-02,    9.069400e-01,   -1.027552e+00,   -1.942000e-04,   -1.460200e-04,    9.222100e-05,    1.578600e-06,    2.102600e-04,    2.316700e-05,    1.230500e-04,   -1.073600e-04,    1.505600e-04,    1.505600e-04,    1.085400e-04,    1.085400e-04,    1.973200e-04,    1.973200e-04,    1.756500e-04,    1.756500e-04,
        35,    6.000000e-05,    3.591933e-05,   -1.696053e-04,    1.496213e-04,   -3.330111e-04,   -1.388808e-04,    3.468684e-04,   -4.492245e-05,    2.164478e-04,   -2.623277e-01,    1.197658e+00,    4.588692e-01,   -3.121319e-02,   -6.349983e-01,   -1.316812e+00,   -2.401637e-01,    7.095354e-01,   -1.097700e-05,    4.450000e-05,    2.098800e-04,   -3.371100e-04,   -2.415600e-04,    1.339400e-04,   -7.066800e-05,    2.925100e-04,    1.787700e-04,    1.787700e-04,    1.313200e-04,    1.313200e-04,    1.617000e-04,    1.617000e-04,    1.072000e-04,    1.072000e-04,
        36,    6.000000e-05,   -5.547520e-05,    3.368059e-05,    1.977547e-04,   -2.736311e-04,    9.361518e-07,    3.466670e-05,   -5.642793e-05,    8.187465e-05,   -6.123270e-01,   -6.019492e-01,   -9.180129e-01,   -4.406604e-02,    1.437700e+00,    1.425682e+00,   -1.726803e+00,    5.548061e-01,   -1.323100e-04,   -4.185200e-05,    1.944900e-05,   -2.821900e-04,    1.421600e-04,    1.747100e-04,   -3.026700e-04,    1.609900e-04,    1.254800e-04,    1.254800e-04,    1.942300e-04,    1.942300e-04,    9.822900e-05,    9.822900e-05,    1.426000e-04,    1.426000e-04,
        38,    6.000000e-05,   -3.256757e-06,   -1.179144e-06,    1.454356e-05,   -2.696654e-05,   -1.344252e-05,    3.662404e-05,    2.692790e-05,   -3.317632e-05,    3.460968e-01,   -5.907473e-01,    3.342996e-01,   -1.587938e-01,   -1.440425e+00,   -3.791259e-01,    1.633525e+00,    2.251309e+00,    5.714200e-07,   -7.713400e-06,    2.011500e-05,   -2.961300e-05,   -2.633000e-05,    3.323200e-05,    4.397700e-05,   -9.679400e-06,    1.106100e-05,    1.106100e-05,    1.666600e-05,    1.666600e-05,    8.947000e-06,    8.947000e-06,    1.043700e-05,    1.043700e-05,
